Reason,Severity,TenderKey,Authority,Tender Title,Technology,Capacity MW,What to do,Source URL,Award URL
MATCH_UNCERTAIN,MEDIUM,T-07c8b8a7e244,NHPC,ACME Solar Holdings wins NHPC tender for two BESS projects in Andhra Pradesh - The Hindu,Solar + Storage,,"record built from a headline, not a tender page; confirm it is a real tender",https://news.google.com/rss/articles/CBMi5AFBVV95cUxNZkg3NTFqNzlnV2xIMmZhdFFUV2hvM2FUWGlpNkJ1V2Q1dEI4cTJPVzc5VkMwdVhTSFlvazF5SWFWVlp0NUR3RXpXUE5PZ2kzYUhhSzJRMFFvSlRjR0RpV0xoaV9KX0lUSEE3WV9sc0ZReEN3Ul83amg4NVdFNjhZazg1RDh1aE5YcW8xT0p5eTRxSGFBMWtpV2ZhX1loNVAzd0FpNnZQN2djdlhyVTBNZlppbTllWFAwVzJ4dFZra1dHS1hfMFRXWHg5V1RwWEp5N04xbE14Mks0SXlVcEJSVDlYSDjSAesBQVVfeXFMTXV5UThLZHFLVFFVcUFid0lNaVNrd1VwOEp1d1ZkUEE5VHlzU2dhdjItY1c4dVdxd25DdHQ5Y2RYUUFseUNtSnBXeUJuSmhPZ1hkbktlZGlKR3JVQkNDdWFvZ0kwYVZ3SVFlNF9LSmw0Q1JXWHBNLTctMHVMejVBVlZEbXphMDZNVVE3NjFoOXV6elRvT0Z5Y0lYcEFscldWQ0lLOVNHN2JCOG5MVXhST3o4Vy0yeTlncjhoVU1XRjJoR1FFTUFZR0NOb0RDOW5aSGFVemozN3ZIOWs4SjVqSDQ3NWVjY3g4RHVpOA?oc=5,https://news.google.com/rss/articles/CBMi5AFBVV95cUxNZkg3NTFqNzlnV2xIMmZhdFFUV2hvM2FUWGlpNkJ1V2Q1dEI4cTJPVzc5VkMwdVhTSFlvazF5SWFWVlp0NUR3RXpXUE5PZ2kzYUhhSzJRMFFvSlRjR0RpV0xoaV9KX0lUSEE3WV9sc0ZReEN3Ul83amg4NVdFNjhZazg1RDh1aE5YcW8xT0p5eTRxSGFBMWtpV2ZhX1loNVAzd0FpNnZQN2djdlhyVTBNZlppbTllWFAwVzJ4dFZra1dHS1hfMFRXWHg5V1RwWEp5N04xbE14Mks0SXlVcEJSVDlYSDjSAesBQVVfeXFMTXV5UThLZHFLVFFVcUFid0lNaVNrd1VwOEp1d1ZkUEE5VHlzU2dhdjItY1c4dVdxd25DdHQ5Y2RYUUFseUNtSnBXeUJuSmhPZ1hkbktlZGlKR3JVQkNDdWFvZ0kwYVZ3SVFlNF9LSmw0Q1JXWHBNLTctMHVMejVBVlZEbXphMDZNVVE3NjFoOXV6elRvT0Z5Y0lYcEFscldWQ0lLOVNHN2JCOG5MVXhST3o4Vy0yeTlncjhoVU1XRjJoR1FFTUFZR0NOb0RDOW5aSGFVemozN3ZIOWs4SjVqSDQ3NWVjY3g4RHVpOA?oc=5
TARIFF_MISSING,MEDIUM,T-30622cb3519a,NTPC,"Bondada Bags ₹1,338-Crore NTPC Renewable Energy Contract in UP - Saur Energy",Unclassified,,winner known but no tariff; check the award article or agency release,https://news.google.com/rss/articles/CBMitAFBVV95cUxOYzc3ZUdYSXdjUWhYYVg3YU5RcXRNdUc3NTN0VVY2a2NPbWJURVBWeWtvY3ZlakhPeUNEVzlRd3dVNjVNQ1hDaVRNR3poeE9NeFE4Ukt2V2JyR0hjdS1uXzhkSnBoZmtPWThHVDYyclZjd3NRcGd5aWJrcmVhMlpKVlVSc2oxZ1QtdWMzMmxKbEoxUDliMEhJVURBOVlnTVl1M0hwSkxUSDY4ejlQT1IwQ1B1R2Y?oc=5,https://news.google.com/rss/articles/CBMitAFBVV95cUxOYzc3ZUdYSXdjUWhYYVg3YU5RcXRNdUc3NTN0VVY2a2NPbWJURVBWeWtvY3ZlakhPeUNEVzlRd3dVNjVNQ1hDaVRNR3poeE9NeFE4Ukt2V2JyR0hjdS1uXzhkSnBoZmtPWThHVDYyclZjd3NRcGd5aWJrcmVhMlpKVlVSc2oxZ1QtdWMzMmxKbEoxUDliMEhJVURBOVlnTVl1M0hwSkxUSDY4ejlQT1IwQ1B1R2Y?oc=5
MATCH_UNCERTAIN,MEDIUM,T-30622cb3519a,NTPC,"Bondada Bags ₹1,338-Crore NTPC Renewable Energy Contract in UP - Saur Energy",Unclassified,,"record built from a headline, not a tender page; confirm it is a real tender",https://news.google.com/rss/articles/CBMitAFBVV95cUxOYzc3ZUdYSXdjUWhYYVg3YU5RcXRNdUc3NTN0VVY2a2NPbWJURVBWeWtvY3ZlakhPeUNEVzlRd3dVNjVNQ1hDaVRNR3poeE9NeFE4Ukt2V2JyR0hjdS1uXzhkSnBoZmtPWThHVDYyclZjd3NRcGd5aWJrcmVhMlpKVlVSc2oxZ1QtdWMzMmxKbEoxUDliMEhJVURBOVlnTVl1M0hwSkxUSDY4ejlQT1IwQ1B1R2Y?oc=5,https://news.google.com/rss/articles/CBMitAFBVV95cUxOYzc3ZUdYSXdjUWhYYVg3YU5RcXRNdUc3NTN0VVY2a2NPbWJURVBWeWtvY3ZlakhPeUNEVzlRd3dVNjVNQ1hDaVRNR3poeE9NeFE4Ukt2V2JyR0hjdS1uXzhkSnBoZmtPWThHVDYyclZjd3NRcGd5aWJrcmVhMlpKVlVSc2oxZ1QtdWMzMmxKbEoxUDliMEhJVURBOVlnTVl1M0hwSkxUSDY4ejlQT1IwQ1B1R2Y?oc=5
TARIFF_MISSING,MEDIUM,T-de9dfcb73ed6,NVVN,"Solar91, Rays Experts, Stockwell, Oriana and Inox Renewable Win NVVN’s 1 GWh BESS Auction - Energetica India Magazine",Energy Storage (BESS),,winner known but no tariff; check the award article or agency release,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPMUphVFdPVVlaa3R3cE1nd3BZSWp3QWtNNkloajlDRzdyc2l6ekwxaEQyOVNhSDk3dXIxOEdfWHZmaldxLUUtTzdFQ0RDUDVfelZ2czV2UXJVMjBkWTJLTmtsYjRvQmJxZTRRSmxFbTUtYjVqb3hRVi1zZldMTWQyNnNiLUtkclFrOHVKalN5WnJmLUktUkVCU2RrTWdpbjA3eWxpVGFGTGxnX1JudEVoNWE1WXJodjdxSlBaZmQwN3Zxb1VVbl9fWA?oc=5,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPMUphVFdPVVlaa3R3cE1nd3BZSWp3QWtNNkloajlDRzdyc2l6ekwxaEQyOVNhSDk3dXIxOEdfWHZmaldxLUUtTzdFQ0RDUDVfelZ2czV2UXJVMjBkWTJLTmtsYjRvQmJxZTRRSmxFbTUtYjVqb3hRVi1zZldMTWQyNnNiLUtkclFrOHVKalN5WnJmLUktUkVCU2RrTWdpbjA3eWxpVGFGTGxnX1JudEVoNWE1WXJodjdxSlBaZmQwN3Zxb1VVbl9fWA?oc=5
MATCH_UNCERTAIN,MEDIUM,T-de9dfcb73ed6,NVVN,"Solar91, Rays Experts, Stockwell, Oriana and Inox Renewable Win NVVN’s 1 GWh BESS Auction - Energetica India Magazine",Energy Storage (BESS),,"record built from a headline, not a tender page; confirm it is a real tender",https://news.google.com/rss/articles/CBMiyAFBVV95cUxPMUphVFdPVVlaa3R3cE1nd3BZSWp3QWtNNkloajlDRzdyc2l6ekwxaEQyOVNhSDk3dXIxOEdfWHZmaldxLUUtTzdFQ0RDUDVfelZ2czV2UXJVMjBkWTJLTmtsYjRvQmJxZTRRSmxFbTUtYjVqb3hRVi1zZldMTWQyNnNiLUtkclFrOHVKalN5WnJmLUktUkVCU2RrTWdpbjA3eWxpVGFGTGxnX1JudEVoNWE1WXJodjdxSlBaZmQwN3Zxb1VVbl9fWA?oc=5,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPMUphVFdPVVlaa3R3cE1nd3BZSWp3QWtNNkloajlDRzdyc2l6ekwxaEQyOVNhSDk3dXIxOEdfWHZmaldxLUUtTzdFQ0RDUDVfelZ2czV2UXJVMjBkWTJLTmtsYjRvQmJxZTRRSmxFbTUtYjVqb3hRVi1zZldMTWQyNnNiLUtkclFrOHVKalN5WnJmLUktUkVCU2RrTWdpbjA3eWxpVGFGTGxnX1JudEVoNWE1WXJodjdxSlBaZmQwN3Zxb1VVbl9fWA?oc=5
TARIFF_MISSING,MEDIUM,T-1c2b175fcec0,SECI,"Adyant Enersol, Serentica, Ampin and ACME Win SECI’s 4,800 MWh FDRE Auction - Energetica India Magazine",Unclassified,,winner known but no tariff; check the award article or agency release,https://news.google.com/rss/articles/CBMirAFBVV95cUxPS1gxMERva0R4aTdzdU4ydUhfVUVwb1NRcnpvdzkxTE5qdlpUV0RaSVhzbkhIcGI3RWNRWHhySExieDQyNXllWHlneWpqZ25uT3VOVEowSmU4OU1zZG96T3NPUGJsamFVbTdObEZrd3J0UFo0RVdSbjJ6UF9yS1lSVWJSMWFJcVJfQ0lpbVlHa0haT2M1di1lRmtUbkRZQ09Fa1BRMHcwNngzMFBX?oc=5,https://news.google.com/rss/articles/CBMirAFBVV95cUxPS1gxMERva0R4aTdzdU4ydUhfVUVwb1NRcnpvdzkxTE5qdlpUV0RaSVhzbkhIcGI3RWNRWHhySExieDQyNXllWHlneWpqZ25uT3VOVEowSmU4OU1zZG96T3NPUGJsamFVbTdObEZrd3J0UFo0RVdSbjJ6UF9yS1lSVWJSMWFJcVJfQ0lpbVlHa0haT2M1di1lRmtUbkRZQ09Fa1BRMHcwNngzMFBX?oc=5
MATCH_UNCERTAIN,MEDIUM,T-1c2b175fcec0,SECI,"Adyant Enersol, Serentica, Ampin and ACME Win SECI’s 4,800 MWh FDRE Auction - Energetica India Magazine",Unclassified,,"record built from a headline, not a tender page; confirm it is a real tender",https://news.google.com/rss/articles/CBMirAFBVV95cUxPS1gxMERva0R4aTdzdU4ydUhfVUVwb1NRcnpvdzkxTE5qdlpUV0RaSVhzbkhIcGI3RWNRWHhySExieDQyNXllWHlneWpqZ25uT3VOVEowSmU4OU1zZG96T3NPUGJsamFVbTdObEZrd3J0UFo0RVdSbjJ6UF9yS1lSVWJSMWFJcVJfQ0lpbVlHa0haT2M1di1lRmtUbkRZQ09Fa1BRMHcwNngzMFBX?oc=5,https://news.google.com/rss/articles/CBMirAFBVV95cUxPS1gxMERva0R4aTdzdU4ydUhfVUVwb1NRcnpvdzkxTE5qdlpUV0RaSVhzbkhIcGI3RWNRWHhySExieDQyNXllWHlneWpqZ25uT3VOVEowSmU4OU1zZG96T3NPUGJsamFVbTdObEZrd3J0UFo0RVdSbjJ6UF9yS1lSVWJSMWFJcVJfQ0lpbVlHa0haT2M1di1lRmtUbkRZQ09Fa1BRMHcwNngzMFBX?oc=5
TARIFF_MISSING,MEDIUM,T-767ac40a755a,SECI,"Adyant, Serentica, AMPIN & ACME Bag SECI's Peak Supply FDRE Tender - Saur Energy",Round-the-Clock / CfD / Trading,,winner known but no tariff; check the award article or agency release,https://news.google.com/rss/articles/CBMitgFBVV95cUxPYWlWWEJBREUzSExUQVNueU1zMklLRmNDQ1lpNFU4QlJNWEhmNDlvX2Mxb1VlYm84TmhFS0FicWVGYUlGb2VESkZOb2hYYUs3VUdnWEJpdDVhenFyVzJXa1BqTTNySV85UTNoWmQzbzRSblNMVXJuTFlvWTZzVW81NVRNRXNSTmI4czNCWjQ0NG9ockRPUVJWbWRoMl8yWmR0ZGs4QUNYNHZfbnFYN2hRZlE4QnNLQQ?oc=5,https://news.google.com/rss/articles/CBMitgFBVV95cUxPYWlWWEJBREUzSExUQVNueU1zMklLRmNDQ1lpNFU4QlJNWEhmNDlvX2Mxb1VlYm84TmhFS0FicWVGYUlGb2VESkZOb2hYYUs3VUdnWEJpdDVhenFyVzJXa1BqTTNySV85UTNoWmQzbzRSblNMVXJuTFlvWTZzVW81NVRNRXNSTmI4czNCWjQ0NG9ockRPUVJWbWRoMl8yWmR0ZGs4QUNYNHZfbnFYN2hRZlE4QnNLQQ?oc=5
MATCH_UNCERTAIN,MEDIUM,T-767ac40a755a,SECI,"Adyant, Serentica, AMPIN & ACME Bag SECI's Peak Supply FDRE Tender - Saur Energy",Round-the-Clock / CfD / Trading,,"record built from a headline, not a tender page; confirm it is a real tender",https://news.google.com/rss/articles/CBMitgFBVV95cUxPYWlWWEJBREUzSExUQVNueU1zMklLRmNDQ1lpNFU4QlJNWEhmNDlvX2Mxb1VlYm84TmhFS0FicWVGYUlGb2VESkZOb2hYYUs3VUdnWEJpdDVhenFyVzJXa1BqTTNySV85UTNoWmQzbzRSblNMVXJuTFlvWTZzVW81NVRNRXNSTmI4czNCWjQ0NG9ockRPUVJWbWRoMl8yWmR0ZGs4QUNYNHZfbnFYN2hRZlE4QnNLQQ?oc=5,https://news.google.com/rss/articles/CBMitgFBVV95cUxPYWlWWEJBREUzSExUQVNueU1zMklLRmNDQ1lpNFU4QlJNWEhmNDlvX2Mxb1VlYm84TmhFS0FicWVGYUlGb2VESkZOb2hYYUs3VUdnWEJpdDVhenFyVzJXa1BqTTNySV85UTNoWmQzbzRSblNMVXJuTFlvWTZzVW81NVRNRXNSTmI4czNCWjQ0NG9ockRPUVJWbWRoMl8yWmR0ZGs4QUNYNHZfbnFYN2hRZlE4QnNLQQ?oc=5
TARIFF_MISSING,MEDIUM,T-58954615e819,SJVN,"Reliance, ACME, and Sembcorp secure major wins in SJVN’s 6 GWh tender for dispatchable renewable power - ESS News",Unclassified,,winner known but no tariff; check the award article or agency release,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPUjlrRGtJdUIyT3piX1M3Qm5vdkYySnAxYXlIeHpoUjY0eDFvTjZ0RXNvMWFvbm5xR0lzb3M3eDVzUy1VQnhNMTU5TjlYb3Vid2xhOUlTVGtNOFhiSDZleUdpSmxIQXh4U3o5MGFraTNjb3QwUGdLam9tdkN6bXhoRmVJSGlBaVdkc3lROU5CM3dzb2FzdTFBdHoxS1RUWmZhQmxKX3QwNEJtYmRlak1GUENZT25Ha2d3b0l5SkNfTTFRUUNTY1FOc3ZjY0t2OHFOdmc?oc=5,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPUjlrRGtJdUIyT3piX1M3Qm5vdkYySnAxYXlIeHpoUjY0eDFvTjZ0RXNvMWFvbm5xR0lzb3M3eDVzUy1VQnhNMTU5TjlYb3Vid2xhOUlTVGtNOFhiSDZleUdpSmxIQXh4U3o5MGFraTNjb3QwUGdLam9tdkN6bXhoRmVJSGlBaVdkc3lROU5CM3dzb2FzdTFBdHoxS1RUWmZhQmxKX3QwNEJtYmRlak1GUENZT25Ha2d3b0l5SkNfTTFRUUNTY1FOc3ZjY0t2OHFOdmc?oc=5
MATCH_UNCERTAIN,MEDIUM,T-58954615e819,SJVN,"Reliance, ACME, and Sembcorp secure major wins in SJVN’s 6 GWh tender for dispatchable renewable power - ESS News",Unclassified,,"record built from a headline, not a tender page; confirm it is a real tender",https://news.google.com/rss/articles/CBMi0gFBVV95cUxPUjlrRGtJdUIyT3piX1M3Qm5vdkYySnAxYXlIeHpoUjY0eDFvTjZ0RXNvMWFvbm5xR0lzb3M3eDVzUy1VQnhNMTU5TjlYb3Vid2xhOUlTVGtNOFhiSDZleUdpSmxIQXh4U3o5MGFraTNjb3QwUGdLam9tdkN6bXhoRmVJSGlBaVdkc3lROU5CM3dzb2FzdTFBdHoxS1RUWmZhQmxKX3QwNEJtYmRlak1GUENZT25Ha2d3b0l5SkNfTTFRUUNTY1FOc3ZjY0t2OHFOdmc?oc=5,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPUjlrRGtJdUIyT3piX1M3Qm5vdkYySnAxYXlIeHpoUjY0eDFvTjZ0RXNvMWFvbm5xR0lzb3M3eDVzUy1VQnhNMTU5TjlYb3Vid2xhOUlTVGtNOFhiSDZleUdpSmxIQXh4U3o5MGFraTNjb3QwUGdLam9tdkN6bXhoRmVJSGlBaVdkc3lROU5CM3dzb2FzdTFBdHoxS1RUWmZhQmxKX3QwNEJtYmRlak1GUENZT25Ha2d3b0l5SkNfTTFRUUNTY1FOc3ZjY0t2OHFOdmc?oc=5
TARIFF_MISSING,MEDIUM,T-97939a7d7f72,SJVN,"NLC India, Adyant Secure SJVN Wind Project - Saur Energy",Wind,,winner known but no tariff; check the award article or agency release,https://news.google.com/rss/articles/CBMijwFBVV95cUxQd2ZtYllwSXJPWERhWGpUcGRWcGVsOG1UWFhsaHNwc21sWG1DZGg4ZlJWMnJuazcxQm16X1BGZ0VmdzhMQ0JRYXZnbkJuUzVRcmdBNzBjSlNTaWJjVXhPODJ4ZTJXOFlUVkZPdnE4elUxdWd5WDdlZDJ1Z0M0MWk5UUU2QjhOOEhqU0FvMlRPcw?oc=5,https://news.google.com/rss/articles/CBMijwFBVV95cUxQd2ZtYllwSXJPWERhWGpUcGRWcGVsOG1UWFhsaHNwc21sWG1DZGg4ZlJWMnJuazcxQm16X1BGZ0VmdzhMQ0JRYXZnbkJuUzVRcmdBNzBjSlNTaWJjVXhPODJ4ZTJXOFlUVkZPdnE4elUxdWd5WDdlZDJ1Z0M0MWk5UUU2QjhOOEhqU0FvMlRPcw?oc=5
MATCH_UNCERTAIN,MEDIUM,T-97939a7d7f72,SJVN,"NLC India, Adyant Secure SJVN Wind Project - Saur Energy",Wind,,"record built from a headline, not a tender page; confirm it is a real tender",https://news.google.com/rss/articles/CBMijwFBVV95cUxQd2ZtYllwSXJPWERhWGpUcGRWcGVsOG1UWFhsaHNwc21sWG1DZGg4ZlJWMnJuazcxQm16X1BGZ0VmdzhMQ0JRYXZnbkJuUzVRcmdBNzBjSlNTaWJjVXhPODJ4ZTJXOFlUVkZPdnE4elUxdWd5WDdlZDJ1Z0M0MWk5UUU2QjhOOEhqU0FvMlRPcw?oc=5,https://news.google.com/rss/articles/CBMijwFBVV95cUxQd2ZtYllwSXJPWERhWGpUcGRWcGVsOG1UWFhsaHNwc21sWG1DZGg4ZlJWMnJuazcxQm16X1BGZ0VmdzhMQ0JRYXZnbkJuUzVRcmdBNzBjSlNTaWJjVXhPODJ4ZTJXOFlUVkZPdnE4elUxdWd5WDdlZDJ1Z0M0MWk5UUU2QjhOOEhqU0FvMlRPcw?oc=5
SPV_UNKNOWN,LOW,T-172f6093be8e,MSEDCL,"Adani Power Wins MSEDCL's 2,500 MW Renewable RTC Power Supply Contract - energetica-india.net",Round-the-Clock / CfD / Trading,2500.0,multi-winner award; per-winner capacity and SPV need a manual source,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQZ1lsbUpQbElWV0w4OUtXSVZyX2dBY1Z0cVhpQzZnaWJFeG43LVJQYUZNbGdsY09TaUpTdWpSdlhUUGttR1QwbzFaeUpXMENuZ0VVM3pUMEl1X3A1Q3FRSjJIaEkzNVpsVkZlYWEya2pRVHdKQXotTkJLNi03REpTZFlHamRKdGhGOEl1UjNCUnlhdUJnMDdPUUtNY3BCQVhZYzJlTnpjMlZBUQ?oc=5,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQZ1lsbUpQbElWV0w4OUtXSVZyX2dBY1Z0cVhpQzZnaWJFeG43LVJQYUZNbGdsY09TaUpTdWpSdlhUUGttR1QwbzFaeUpXMENuZ0VVM3pUMEl1X3A1Q3FRSjJIaEkzNVpsVkZlYWEya2pRVHdKQXotTkJLNi03REpTZFlHamRKdGhGOEl1UjNCUnlhdUJnMDdPUUtNY3BCQVhZYzJlTnpjMlZBUQ?oc=5
SPV_UNKNOWN,LOW,T-8dbc8a713349,SECI,"Greenko, Torrent & Tata Power Wins SECI 1500 MW/12000 MWh Pumped Storage Tender in India - Saur Energy",Pumped Storage,1500.0,multi-winner award; per-winner capacity and SPV need a manual source,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNcUFUdkw3Vm5vYUd3d1N3Q1FMZ3M3eDZRRHJGNzEwNExtaHdJLWRXVndXN1V2Ukc4d3hUbEtoT0RqUmpRRWVqbXM0REtHcTlsM29xekcxTWtnWVpXMnFIZmNXLTlnVTZ0WGRLYVNiOWtLYWZidHU1Y0U4ZnpXSkQtU0thZG9IelVKd01TU0c2WUdRNlZQMmJSUnN3aFhmemtVWUhlRHozWUFlZERMVlFhVXJpaVhWaWpkb2NuVURBZzhTRWU0S3puWFNyc2xpalRCc0pJ?oc=5,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNcUFUdkw3Vm5vYUd3d1N3Q1FMZ3M3eDZRRHJGNzEwNExtaHdJLWRXVndXN1V2Ukc4d3hUbEtoT0RqUmpRRWVqbXM0REtHcTlsM29xekcxTWtnWVpXMnFIZmNXLTlnVTZ0WGRLYVNiOWtLYWZidHU1Y0U4ZnpXSkQtU0thZG9IelVKd01TU0c2WUdRNlZQMmJSUnN3aFhmemtVWUhlRHozWUFlZERMVlFhVXJpaVhWaWpkb2NuVURBZzhTRWU0S3puWFNyc2xpalRCc0pJ?oc=5
SPV_UNKNOWN,LOW,T-a46787d19976,SJVN,"Reliance, Sembcorp, BluPine, and ACME Win SJVN’s 1.5 GW FDRE Auction - Energetica India Magazine",Unclassified,1500.0,multi-winner award; per-winner capacity and SPV need a manual source,https://news.google.com/rss/articles/CBMiowFBVV95cUxQanVOemVxR1ZQMGZXRm9aLUVqdEdpTWlOamxsRE5CZGZsZjdjdEhtOHFkbkc4eFJQT2ZHNzZOcTFJQW1VSFNyS3FZaU5YOHBuYnVGTktIck1rZ2M5Ri1WR3F4NkVkVlRDVlR1WnVlbTlpblU5S0xIMUtLT05CUC1wQ3dnMGRlNXFGdXA4bFBiVXp6cnEzLWRfb01CM29HcXVza0Vv?oc=5,https://news.google.com/rss/articles/CBMiowFBVV95cUxQanVOemVxR1ZQMGZXRm9aLUVqdEdpTWlOamxsRE5CZGZsZjdjdEhtOHFkbkc4eFJQT2ZHNzZOcTFJQW1VSFNyS3FZaU5YOHBuYnVGTktIck1rZ2M5Ri1WR3F4NkVkVlRDVlR1WnVlbTlpblU5S0xIMUtLT05CUC1wQ3dnMGRlNXFGdXA4bFBiVXp6cnEzLWRfb01CM29HcXVza0Vv?oc=5
SPV_UNKNOWN,LOW,T-2316ce5c96dc,SECI,"SECI Awards 1,344 MW Pumped Storage Capacity To Greenko, Tata Power, And Torrent After Competitive Auction - SolarQuarte",Pumped Storage,1344.0,multi-winner award; per-winner capacity and SPV need a manual source,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNZ0xiWWJZOThVejBNbXZ2SF9PTnNHZGRuam9HdXJzTWlXTnB1bzNlQWY3Zmg2TUtyazEwTHNld25DMmtjTGNkNEhWbk9OeWl4NkowSXY4WmVjU1ZFM0RKVy16LWlhR0J3aGFqX0tRelhhMXNER1dFY3FCS2Y3el8xMThzRmRhTXJ5ak1aeHpzMGNnX2FkRk1hTTlWNy0zWnVDbTNYRmhXRUJ2MlZCOEV0ZVRyWEZCa3BpcjFPNDFuZ04yc2NubVZEd3lUR0R0QnIxRlYtMlA4cw?oc=5,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNZ0xiWWJZOThVejBNbXZ2SF9PTnNHZGRuam9HdXJzTWlXTnB1bzNlQWY3Zmg2TUtyazEwTHNld25DMmtjTGNkNEhWbk9OeWl4NkowSXY4WmVjU1ZFM0RKVy16LWlhR0J3aGFqX0tRelhhMXNER1dFY3FCS2Y3el8xMThzRmRhTXJ5ak1aeHpzMGNnX2FkRk1hTTlWNy0zWnVDbTNYRmhXRUJ2MlZCOEV0ZVRyWEZCa3BpcjFPNDFuZ04yc2NubVZEd3lUR0R0QnIxRlYtMlA4cw?oc=5
SPV_UNKNOWN,LOW,T-c99bd23af287,SECI,RfS for Setting up of 1200 MW ISTS-connected Solar PV Power Projects with 600 MW/3600 MWh ESS in India (SECI-ISTS-XXI),Solar,1200.0,multi-winner award; per-winner capacity and SPV need a manual source,https://www.seci.co.in/tender-details/YmJz,https://news.google.com/rss/articles/CBMi5wFBVV95cUxPMXVXMk1IRE5iUURFdE9WT05vSTJ6cXluRm5nN2l6N1pZSm5Wbjg3S08wdDFGRm4zTmZYemQyQW05VWhjS2k1SjFZOUZoazlYQkZOU3dqUFA4QXB0WWNEYXAzQmRmX0FObkJaWW9Zb0hnYVI5cUZiXzM1Z0YwZHhKRmJ4SFNTd015c0F3TGs4MlpGX3ZzdDJhTXZtOEdsVWJkN19fVWRxS0U5UlF1TENqb0tmQ0FzWVVUa2EzUUlRY1luZTN6UlYtT0xtSXZZelJsTTNiNVE3bXlsWXJSRXZqVm9qSWdVYkU?oc=5
SPV_UNKNOWN,LOW,c99bd23af287,SECI,RfS for Setting up of 1200 MW ISTS-connected Solar PV Power Projects with 600 MW/3600 MWh ESS in India (SECI-ISTS-XXI),Solar,1200.0,multi-winner award; per-winner capacity and SPV need a manual source,https://www.seci.co.in/tender-details/YmJz,https://news.google.com/rss/articles/CBMi5wFBVV95cUxPMXVXMk1IRE5iUURFdE9WT05vSTJ6cXluRm5nN2l6N1pZSm5Wbjg3S08wdDFGRm4zTmZYemQyQW05VWhjS2k1SjFZOUZoazlYQkZOU3dqUFA4QXB0WWNEYXAzQmRmX0FObkJaWW9Zb0hnYVI5cUZiXzM1Z0YwZHhKRmJ4SFNTd015c0F3TGs4MlpGX3ZzdDJhTXZtOEdsVWJkN19fVWRxS0U5UlF1TENqb0tmQ0FzWVVUa2EzUUlRY1luZTN6UlYtT0xtSXZZelJsTTNiNVE3bXlsWXJSRXZqVm9qSWdVYkU?oc=5
SPV_UNKNOWN,LOW,T-519bbe8b1f67,SECI,RfS for Setting up of 1200 MW ISTS-Connected Wind Power Projects in India (SECI-Tranche-XIX),Wind,1200.0,multi-winner award; per-winner capacity and SPV need a manual source,https://www.seci.co.in/tender-details/YmB1,https://news.google.com/rss/articles/CBMiywFBVV95cUxPRUh3ejNCaUhzWHQ0Wk8wSTFIb2pZTmRrd3FhYk5rNGRfcG5fTVYwbHNOd2lKelpQVUREMXFXaVhhYVRSNExVc2JTMDlHRXdWQUdMTUZabDRkaGdSc1FidF9iNVdxMHF0U1U2NTQ5Mlg1UEp2QUZEZ2lWWHZ2c216MTI3anU3eDRMcENUV2ZqdkszV1RDS2Y3aTA1WGF4UEhrX0Z6MkhldUVHaUFneHpYOEQ4OF9URk1PUHVRT0l2NnFjNXFjVmtHdWZvMNIB0AFBVV95cUxNS2ZmakVoY1dXMjdfY21KMHFiN2ZrOHRsQVBoWVZhUGQtWGJORWFrMk5QcWJyenJlVG84Rl83OTkxTmNPZUNKdXd0TG9vN29tVGZ5YmFZbUNGYUJ0elhwRlJKSVNyVXFtbllULVRYWVp4Wm10M1hERWFGWXNIQy1FYW12WHFFcjZzTUJZay1Zd21ReDhSaldQRnZWZlBRT0E1YzJpdll1ME82N3hsLWI5SjhlT3RlNnd0TVp6VTJnTnFmSUFZb3JBNnpyNm1qTjlm?oc=5
